problem,method,best,mean,median,std,worst,succ_rate,mean_ett,mean_wall,finals,obj_mean,obj_best,feas_rate,cfg_best
Ackley,LLH:Tabu,4.179596728176197,4.990142735342252,4.967263854421354,0.4317540510829555,5.735587970581598,0.0,-1,0.1541661024093628,"[5.719555, 5.412978, 5.18917, 5.029301, 4.839571, 5.369594, 4.768437, 4.255939, 4.868978, 4.905227, 5.208428, 5.735588, 5.481906, 5.154065, 4.422536, 4.453201, 4.90361, 4.547119, 4.742381, 5.147598, 5.680112, 4.702705, 5.284714, 4.179597, 4.421, 5.363334, 4.664264, 5.043759, 4.663131, 5.546484]",,,,
Ackley,LLH:VNS,0.2208868737731433,0.7077018544400329,0.5856336166506773,0.45038973405549765,1.846206849606482,0.0,-1,0.17630181312561036,"[1.49622, 1.721315, 0.995108, 0.28492, 0.220887, 0.4193, 0.66504, 0.329115, 0.245044, 0.456469, 0.594795, 1.548887, 0.332682, 0.502546, 1.846207, 0.439095, 0.838518, 0.380309, 0.23895, 0.245113, 0.349712, 0.475327, 0.576472, 0.795699, 1.013186, 0.717966, 0.805619, 0.892981, 0.599052, 1.204522]",,,,
Ackley,LLH:LNS,6.805322157946433,8.830477097729977,8.807062846115942,0.9614354900120169,10.532716858717276,0.0,-1,0.257121205329895,"[7.484577, 8.337931, 10.2452, 9.552474, 9.466537, 10.230698, 8.564656, 8.668352, 6.805322, 8.588731, 9.117983, 8.575641, 7.458197, 10.532717, 9.850245, 8.701736, 7.763786, 8.15711, 8.005002, 8.991668, 9.227693, 8.295892, 9.880486, 7.505006, 8.91239, 9.772569, 9.822992, 9.129013, 7.430554, 9.839155]",,,,
Ackley,LLH:DE/rand/1,6.130863394737673e-07,0.4394413111344203,0.0027176333678871067,0.7806793823745466,2.8135969945456485,0.43333333333333335,3138.3076923076924,0.25491833686828613,"[2.6e-05, 0.0013, 0.000172, 2.578876, 5.1e-05, 1.1e-05, 0.001299, 2.813597, 0.076971, 0.192253, 0.030714, 0.000545, 1.155149, 0.011679, 1.155168, 0.005557, 1.648025, 1.155149, 0.000191, 1.188427, 4.7e-05, 2e-06, 0.008603, 2.3e-05, 1e-06, 3e-06, 0.004135, 1.155228, 3.6e-05, 1e-06]",,,,
Ackley,LLH:DE/best/1,5.898656216781589,12.894822817056731,12.779017073768747,2.6438884669914176,17.002222747000673,0.0,-1,0.2663812478383382,"[15.451984, 10.907031, 12.54266, 10.883908, 15.630243, 17.002223, 16.684612, 12.587726, 12.194306, 10.595487, 14.614416, 5.898656, 11.505491, 12.276515, 14.258008, 14.655195, 11.736549, 11.238795, 15.280949, 11.773752, 12.970308, 13.540383, 14.058675, 15.78653, 14.679407, 15.698327, 8.409459, 15.913107, 9.180766, 8.889217]",,,,
Ackley,LLH:PSO,18.973521056010277,20.190666012588938,20.26751039442411,0.4504897470000314,20.90256309439301,0.0,-1,0.1605584462483724,"[20.559338, 20.654359, 18.973521, 19.270473, 19.787789, 20.357601, 20.558878, 19.894595, 19.998651, 20.375394, 20.105939, 20.504515, 19.606062, 20.289652, 20.491263, 19.988058, 19.481427, 20.587914, 20.644295, 20.138177, 19.679438, 20.228165, 20.470547, 20.902563, 20.664818, 20.07548, 19.985477, 20.245369, 20.612813, 20.587407]",,,,
Ackley,LLH:perturb-V,18.463119421035273,19.845711006394723,19.92430563118149,0.5797981168988852,20.80669467558223,0.0,-1,0.1275684118270874,"[20.262315, 20.498489, 18.463119, 18.953647, 18.703778, 19.073377, 19.776629, 19.799507, 19.898387, 19.37923, 20.00323, 20.434696, 19.173847, 20.14688, 20.144011, 19.870149, 19.056072, 19.387361, 20.579881, 20.107512, 19.620984, 19.899382, 20.223896, 20.806695, 20.297109, 19.761839, 19.94923, 20.214437, 20.529877, 20.355765]",,,,
Ackley,LLH:perturb-w,17.777545386664865,19.794999392999546,19.90794391771098,0.7097813833045178,20.733835782609486,0.0,-1,0.13034323851267496,"[20.510649, 20.542706, 18.874294, 18.061122, 19.616787, 20.33073, 20.401499, 19.858583, 19.913087, 20.030435, 19.422902, 20.321461, 19.173278, 17.777545, 20.331816, 19.774192, 19.149469, 20.575939, 19.821332, 20.134634, 19.163826, 19.006509, 20.243557, 20.733836, 20.312455, 19.893945, 19.944213, 19.458417, 19.902801, 20.567962]",,,,
Ackley,LLH:perturb-share,17.650095216009117,19.66675749258237,19.979494182534694,0.8289772954496438,20.816510977627093,0.0,-1,0.25414674282073973,"[19.332884, 20.428556, 18.87264, 18.836117, 19.534269, 20.051196, 20.198823, 17.6654, 19.582482, 20.352157, 19.961131, 20.368837, 18.244219, 20.155916, 20.055677, 19.739084, 17.650095, 20.354288, 20.163262, 18.355669, 19.561893, 20.112193, 20.368596, 20.816511, 20.615072, 19.866553, 18.81508, 19.997857, 20.275674, 19.670593]",,,,
Ackley,LLH:swap-hybrid,18.512960220931788,19.939961452067866,19.982185116546557,0.5129822701588538,20.79079300030053,0.0,-1,0.18194367090861002,"[20.366295, 19.607472, 18.51296, 19.142628, 19.734667, 20.087799, 20.427474, 19.277746, 19.777887, 20.185006, 19.891473, 20.184419, 19.278445, 20.027437, 20.466864, 19.529246, 19.393261, 20.433446, 20.608108, 19.973624, 19.405405, 20.015111, 19.759065, 20.790793, 20.543262, 19.980942, 19.748628, 19.983428, 20.485707, 20.580243]",,,,
Ackley,LLH:swap-fluid,18.463208227111483,19.845960191832464,19.925045146419322,0.5797296193072179,20.806823654082148,0.0,-1,0.16674689451853433,"[20.262902, 20.498487, 18.463208, 18.95442, 18.703778, 19.073865, 19.776852, 19.799712, 19.898522, 19.37924, 20.003224, 20.434696, 19.173978, 20.146888, 20.144602, 19.87034, 19.057246, 19.387513, 20.579951, 20.10753, 19.621, 19.900852, 20.223864, 20.806824, 20.297585, 19.761888, 19.949238, 20.214801, 20.529921, 20.355876]",,,,
Rosenbrock,HH-UCB,3.2069177061552026,52.55808088407612,12.404762442409343,81.40593220087442,365.1613496454291,0.0,-1,0.3818870941797892,"[9.50186, 9.122022, 71.477724, 32.568366, 7.807046, 12.556463, 24.132513, 109.079948, 8.953758, 16.567479, 24.94326, 75.196848, 9.978879, 9.718495, 14.851685, 90.008572, 8.947415, 9.194728, 3.206918, 241.083685, 8.874787, 12.253062, 8.179092, 10.149832, 365.16135, 7.695558, 91.99334, 8.1263, 204.550681, 70.860761]",,,,
Rosenbrock,HH-Random,3.319971387821384,53.94586161518828,15.064767302414545,63.65951205501162,260.13489796035367,0.0,-1,0.28773680528004963,"[10.593196, 164.094011, 5.126635, 4.766339, 4.55061, 8.679681, 260.134898, 8.608097, 90.636956, 9.373603, 10.925292, 8.04691, 73.599556, 21.084736, 5.191512, 105.119986, 85.124731, 12.567025, 186.277823, 36.686644, 7.500556, 17.56251, 6.918707, 3.319971, 74.205843, 10.023673, 104.55114, 97.428603, 66.518925, 119.157679]",,,,
Rosenbrock,LLH:SA,8.834688784329403,54.5227386809801,19.89071486207483,74.9937625249035,318.32776257081304,0.0,-1,0.1533504565556844,"[12.750193, 12.953984, 14.531437, 94.235785, 12.320314, 158.385145, 19.539586, 12.387041, 25.957966, 318.327763, 33.626678, 27.56333, 16.347789, 271.024736, 114.278057, 20.241844, 8.834689, 9.900642, 16.275348, 13.046489, 79.359851, 13.895216, 111.900487, 95.36893, 11.610213, 15.562802, 23.052559, 36.58483, 15.288707, 20.529746]",,,,
Rosenbrock,LLH:Tabu,35.13199857181084,57.11408896643578,51.92142959380837,17.486701497628637,123.89350319109731,0.0,-1,0.17069847583770753,"[48.657572, 67.699253, 48.516308, 85.414141, 40.234212, 40.95078, 68.004092, 51.661535, 35.131999, 42.524147, 58.95266, 123.893503, 37.117034, 45.302954, 69.908208, 57.795823, 54.670963, 79.659399, 68.609098, 51.754097, 44.671008, 44.824752, 63.054378, 53.656784, 64.973158, 70.225394, 50.653334, 46.217269, 46.600053, 52.088762]",,,,
Rosenbrock,LLH:VNS,2.860061992588358,9.880908348169404,7.426573390887938,11.17678660784044,68.14849429141671,0.0,-1,0.1913886308670044,"[9.867487, 5.971237, 7.091484, 7.420987, 4.307547, 8.28701, 9.223637, 7.012076, 8.345461, 7.43216, 6.930361, 16.929718, 8.6263, 5.355921, 12.562581, 5.779278, 4.063911, 9.353315, 11.941772, 12.431036, 5.682286, 6.784642, 6.634568, 2.860062, 5.630739, 68.148494, 8.332595, 6.637007, 9.092181, 7.691396]",,,,
Rosenbrock,LLH:LNS,90.3842187090691,408.27325784177475,380.62114995934917,173.10492009516204,759.017556409048,0.0,-1,0.3050415277481079,"[670.490443, 671.460684, 695.994996, 278.922353, 292.597087, 538.660985, 313.4768, 580.72522, 376.955811, 269.753738, 454.874743, 119.015398, 313.337719, 463.533312, 169.362019, 336.422903, 684.902605, 90.384219, 422.453403, 289.526652, 270.335769, 521.528923, 456.163676, 343.826189, 200.631884, 759.017556, 332.851838, 451.645159, 384.286489, 495.059162]",,,,
Rosenbrock,LLH:DE/rand/1,0.27073150504529564,1700.223921816071,8.223435023596572,6928.182927540692,37000.47191084918,0.0,-1,0.19839460055033367,"[4.762779, 0.270732, 8.458282, 7.552737, 11.738547, 71.459525, 12510.812192, 10.154336, 1.987937, 9.515662, 7.668057, 4.040637, 37000.471911, 84.451527, 6.889299, 13.724239, 26.473083, 5.680564, 49.333243, 4.026054, 7.885115, 4.4431, 11.632345, 29.820825, 7.556514, 1068.312784, 7.988588, 14.136925, 7.519778, 7.950341]",,,,
Rosenbrock,LLH:DE/best/1,0.9408520186213294,194.68909794420523,19.870197589501487,494.50089679836714,2510.637973337503,0.0,-1,0.296746039390564,"[25.770597, 84.15052, 96.263402, 7.097945, 5.653413, 10.195524, 66.34965, 2510.637973, 2.044433, 123.927647, 8.02883, 10.283776, 299.809928, 23.923948, 9.130467, 0.940852, 68.190641, 82.496576, 995.025151, 998.399193, 101.507401, 141.004206, 15.816447, 3.786591, 1.391004, 9.18392, 7.366849, 10.543109, 113.909658, 7.843288]",,,,
Rosenbrock,LLH:PSO,18612.26000126889,183544.97801121528,150327.39100718434,122031.47608923411,590501.7942989374,0.0,-1,0.18610063393910725,"[456386.106142, 122718.727682, 90939.252211, 18612.260001, 151406.242242, 186636.529283, 590501.794299, 120237.269515, 208344.489315, 279384.695136, 288976.571618, 227066.427272, 218734.861571, 163234.340558, 167689.345221, 184021.78271, 110142.722958, 156953.933498, 284603.77, 127612.063549, 41822.573151, 145740.357027, 100104.796408, 149248.539772, 90334.965187, 127969.348945, 72372.441021, 411684.783702, 94443.621326, 118424.729017]",,,,
Rosenbrock,LLH:perturb-V,17491.8137693406,161328.32443688967,124170.68682088976,116887.59420649818,586650.8069566367,0.0,-1,0.1366100549697876,"[400168.170649, 104984.136785, 90931.996255, 17491.813769, 106602.402172, 172632.16003, 586650.806957, 117266.299586, 208264.98239, 243627.538567, 155382.001252, 149723.839137, 176071.469741, 162997.699894, 87041.02845, 183335.804899, 104289.405546, 148724.150777, 256613.701417, 127483.031355, 27093.861525, 134150.323507, 97838.409703, 120858.342287, 70680.765968, 120018.503343, 68984.594869, 402670.068482, 92972.483205, 104299.940592]",,,,
Rosenbrock,LLH:perturb-w,13559.717830961094,171609.17288833892,148045.87959585205,119878.47424351732,538680.0373129807,0.0,-1,0.14894846280415852,"[444828.220611, 122662.525981, 90116.412273, 13559.717831, 151041.848564, 183632.160327, 538680.037313, 117613.433385, 207088.483442, 279258.4233, 283057.316666, 189012.544889, 211676.922855, 160183.139579, 166448.746427, 178929.335903, 96954.848059, 155963.726908, 277216.794957, 78633.030128, 41815.112353, 145049.910628, 66040.365094, 140183.811761, 88092.632565, 77311.676541, 47910.280107, 411682.905532, 94221.008495, 89409.814176]",,,,
Rosenbrock,LLH:perturb-share,18255.57989347133,155708.85462645537,129243.99333381158,111369.91287874132,585959.1528889461,0.0,-1,0.14471176465352376,"[336045.251144, 101334.326793, 89959.038955, 18255.579893, 130828.70643, 168962.37556, 585959.152889, 111148.980547, 207792.484399, 271344.616988, 286651.246301, 222558.411534, 196700.407984, 154242.52535, 165249.964866, 156184.016228, 84706.541734, 156703.615027, 279049.638824, 100435.671112, 28003.360788, 110048.556239, 95151.09189, 146956.015709, 89083.211706, 127659.280237, 58448.490362, 59488.793307, 83544.233358, 48770.052637]",,,,
Rosenbrock,LLH:swap-hybrid,11668.467554988494,159821.17265097387,129087.09794192393,115604.55099718408,585848.9074597969,0.0,-1,0.1291888952255249,"[238911.740146, 117165.827332, 67803.9053, 11668.467555, 79184.630993, 174410.842304, 585848.90746, 117965.95346, 180992.621087, 275320.021936, 288405.18301, 155318.829618, 181096.065384, 132142.945522, 166935.187055, 183008.703689, 90832.307508, 133892.763096, 283158.809492, 126031.250362, 35472.661104, 67475.267503, 90025.311723, 144434.569716, 89534.136353, 122733.537582, 65267.024332, 410525.340161, 62589.319767, 116483.048981]",,,,
Rosenbrock,LLH:swap-fluid,17491.81390083334,161328.32776121286,124170.68926296764,116887.5962850724,586650.807770828,0.0,-1,0.13018163839975994,"[400168.194452, 104984.136945, 90931.99743, 17491.813901, 106602.401879, 172632.160281, 586650.807771, 117266.29894, 208264.983995, 243627.558894, 155382.008671, 149723.847985, 176071.468546, 162997.704558, 87041.030102, 183335.805286, 104289.407834, 148724.179058, 256613.702238, 127483.032613, 27093.85955, 134150.317782, 97838.409792, 120858.345912, 70680.765936, 120018.503461, 68984.595177, 402670.068968, 92972.483105, 104299.941776]",,,,
Griewank,HH-UCB,0.3631970846040762,0.7304134202483128,0.6996110245578027,0.18208314826037125,1.0655966105933723,0.0,-1,0.2984287659327189,"[0.992227, 0.472915, 0.687048, 0.803941, 0.61893, 0.576531, 0.632794, 0.982734, 0.541033, 0.644571, 0.823806, 0.50662, 0.76082, 0.635553, 0.652867, 0.888734, 0.363197, 0.783418, 0.703816, 0.629421, 0.881984, 0.744404, 0.942057, 1.065597, 0.695406, 0.550698, 1.020749, 0.929931, 0.455325, 0.925276]",,,,
Griewank,HH-Random,0.1885917609338672,0.5623192548848068,0.4846957208620016,0.2726394623101674,1.3846996841679864,0.0,-1,0.2735227346420288,"[0.448568, 0.711525, 0.618669, 0.372662, 1.14267, 0.188592, 0.223504, 0.256322, 0.554395, 0.448509, 0.406545, 0.508658, 0.885513, 0.682312, 0.282915, 0.63822, 0.460733, 0.267204, 0.812524, 0.852913, 0.62771, 1.3847, 0.521153, 0.454817, 0.728852, 0.454258, 0.44853, 0.365181, 0.875629, 0.245793]",,,,
Griewank,LLH:SA,0.9225332700037434,1.0743710317484074,1.072625254287096,0.08252332397634976,1.2976831895990517,0.0,-1,0.17761407693227133,"[1.053864, 1.117388, 0.994647, 0.975178, 1.122447, 1.170156, 0.922533, 0.978878, 1.143537, 1.107468, 1.10654, 1.047135, 1.199218, 1.1214, 1.065521, 0.971582, 1.05146, 1.064267, 0.985323, 0.983502, 1.040903, 1.154117, 1.133306, 1.297683, 1.097038, 1.07973, 1.086968, 0.99406, 0.979791, 1.18549]",,,,
Griewank,LLH:Tabu,1.370234612264776,1.7040037774288457,1.6852899251430937,0.18114782808584823,2.11038551291077,0.0,-1,0.20726131598154704,"[1.68014, 1.459695, 1.469834, 1.788591, 1.834669, 1.550032, 1.739629, 2.05364, 1.72338, 1.687778, 1.849323, 1.65392, 1.589245, 1.701335, 1.949619, 1.535253, 1.370235, 2.008012, 1.695105, 1.466304, 1.797232, 1.956817, 1.62206, 1.514979, 2.110386, 1.768614, 1.67756, 1.682802, 1.609548, 1.574376]",,,,
Griewank,LLH:VNS,0.2333807988906852,0.5135174459532236,0.44400471251921114,0.20234391106501234,0.9403958403231061,0.0,-1,0.2590407133102417,"[0.233381, 0.428226, 0.407703, 0.348822, 0.358057, 0.393085, 0.790299, 0.454919, 0.618655, 0.270646, 0.368333, 0.422427, 0.850074, 0.916826, 0.450686, 0.263564, 0.594728, 0.466485, 0.370437, 0.940396, 0.919434, 0.519591, 0.424232, 0.448738, 0.812134, 0.525768, 0.387719, 0.342905, 0.637983, 0.439272]",,,,
Griewank,LLH:LNS,2.6349925033766732,4.962726423971693,4.5799057871932245,1.530095145310478,8.03519764297855,0.0,-1,0.3927004893620809,"[4.683627, 3.468693, 5.999644, 7.194903, 3.785227, 4.703414, 7.874496, 7.575841, 4.416547, 4.2794, 4.273883, 7.611156, 3.287451, 5.806295, 4.597111, 4.562701, 8.035198, 4.354293, 4.676536, 5.099161, 4.055881, 2.634993, 6.442914, 2.711427, 5.623079, 6.270366, 4.454184, 2.930785, 3.525197, 3.947391]",,,,
Griewank,LLH:DE/rand/1,0.014772407791743714,0.10232158881589531,0.07393632463591415,0.0996534466619458,0.5130309451212345,0.0,-1,0.5405253728230794,"[0.019697, 0.19133, 0.025011, 0.03416, 0.051648, 0.090338, 0.11459, 0.046897, 0.073739, 0.111447, 0.276318, 0.08715, 0.125586, 0.125108, 0.014772, 0.030298, 0.272309, 0.058159, 0.041822, 0.049275, 0.513031, 0.034681, 0.096046, 0.074133, 0.037478, 0.055146, 0.129379, 0.09774, 0.059916, 0.132442]",,,,
Griewank,LLH:DE/best/1,0.6985194888286766,4.930011684895421,3.677728925569656,4.669557846502812,21.873558545157092,0.0,-1,0.4083913246790568,"[0.762659, 5.810329, 1.384487, 2.456075, 9.40273, 0.829892, 0.816673, 4.106313, 3.695239, 8.819919, 1.976989, 3.66373, 1.255826, 1.299898, 3.691728, 8.444808, 6.644487, 5.213534, 1.920157, 2.062299, 3.469209, 0.698519, 15.334269, 21.873559, 7.53909, 0.708109, 9.431363, 1.725458, 6.481412, 6.381592]",,,,
Griewank,LLH:PSO,91.84315241337089,149.97909349190547,141.67379735235875,38.075516190584615,236.0976653347686,0.0,-1,0.17618540128072102,"[171.747314, 165.460288, 104.831584, 91.843152, 109.789258, 175.772921, 164.587647, 129.000741, 140.089027, 144.096387, 139.500737, 236.097665, 101.786495, 126.948201, 140.845716, 115.796476, 96.269383, 182.191544, 215.165953, 163.608536, 97.18511, 129.212725, 166.503526, 216.35855, 208.229845, 130.116791, 128.843904, 142.501878, 183.745523, 181.245925]",,,,
Griewank,LLH:perturb-V,77.59663131531036,130.8563500537661,123.14502360971838,39.378669407564985,214.37079018254835,0.0,-1,0.12243175506591797,"[126.459781, 106.763759, 86.027626, 87.270594, 77.596631, 95.444562, 112.537285, 128.144167, 133.289861, 98.427762, 132.673808, 214.37079, 92.43728, 126.897957, 112.472049, 114.629519, 85.586691, 108.382844, 206.673363, 163.244651, 95.058703, 119.830266, 155.615623, 208.84209, 207.915035, 113.493765, 128.836026, 140.521243, 179.823678, 166.423091]",,,,
Griewank,LLH:perturb-w,52.92709609297163,129.60302786245921,127.86236292128802,37.49593317760343,207.43698339113269,0.0,-1,0.12812399864196777,"[120.596334, 146.638459, 100.751857, 62.302419, 106.971161, 175.056796, 155.822096, 126.945389, 139.812445, 122.918967, 105.357356, 189.33729, 92.442515, 52.927096, 117.832655, 110.827121, 90.369802, 180.682085, 134.028953, 163.526324, 82.444941, 80.220541, 143.641025, 191.111877, 207.436983, 121.992667, 128.779337, 141.993062, 136.883979, 158.439302]",,,,
Griewank,LLH:perturb-share,52.005070902227864,129.72520657600694,127.61948775177663,42.42650939590647,209.26818731278618,0.0,-1,0.1260086456934611,"[156.904431, 129.943277, 104.776068, 84.350473, 104.846594, 159.969128, 149.027708, 61.158489, 120.665583, 143.989891, 137.196309, 208.966246, 66.115802, 123.093625, 123.093677, 108.583112, 52.005071, 179.683426, 158.257746, 78.924006, 96.276331, 125.322211, 159.487707, 209.268187, 204.514196, 129.916764, 80.359697, 95.846253, 161.562683, 177.651505]",,,,
Griewank,LLH:swap-hybrid,88.21545681739994,139.5024177945803,134.6417083176387,36.38100625645137,214.6303887685882,0.0,-1,0.11835596561431885,"[170.796763, 165.448873, 88.215457, 91.210508, 107.732649, 158.832398, 163.353517, 104.029452, 128.286221, 142.483203, 137.908571, 160.210523, 89.852939, 120.863707, 134.275243, 102.583283, 93.325627, 165.661222, 214.35587, 149.439647, 92.541426, 117.109654, 119.588036, 214.630389, 207.83349, 126.945357, 127.853872, 135.008173, 177.24145, 177.455013]",,,,
Griewank,LLH:swap-fluid,77.59670059095086,130.85640013760332,123.14510141263887,39.37865878129768,214.37079014553996,0.0,-1,0.1144194761912028,"[126.459801, 106.763759, 86.027628, 87.270675, 77.596701, 95.444562, 112.537303, 128.144226, 133.289861, 98.427762, 132.673808, 214.37079, 92.437285, 126.897964, 112.472312, 114.629526, 85.586742, 108.383246, 206.673395, 163.244649, 95.058704, 119.830402, 155.615636, 208.842194, 207.91504, 113.493768, 128.836027, 140.521461, 179.823678, 166.423098]",,,,
Schwefel,HH-UCB,130.48366201856697,485.0737053909237,477.39921392780525,200.95113261701903,894.4337966003768,0.0,-1,0.20052193800608317,"[130.483662, 153.536935, 477.308897, 201.114004, 369.025461, 247.476705, 345.738991, 240.277784, 594.817222, 475.950791, 763.914475, 366.982063, 360.669997, 653.680958, 713.829968, 792.049291, 474.465856, 399.412625, 477.489531, 726.157183, 481.60859, 792.819518, 605.133962, 538.58278, 359.535716, 223.984385, 894.433797, 516.734883, 572.801658, 602.193477]",,,,
Schwefel,HH-Random,118.45136912063117,516.0841609003942,542.0004431234613,207.4401112505415,1008.2687755526899,0.0,-1,0.16058398087819417,"[534.656281, 474.055234, 574.102381, 454.29056, 466.998713, 337.392339, 930.847339, 811.389562, 1008.268776, 359.094067, 595.583453, 632.457233, 549.344605, 119.781248, 610.22907, 667.218214, 118.451369, 573.951889, 420.935619, 691.92593, 574.052192, 595.313604, 143.775906, 475.374407, 245.711852, 638.183564, 675.553815, 368.579436, 365.185809, 469.82036]",,,,
Schwefel,LLH:SA,252.6701906557605,1222.781541782486,1275.844225795061,360.7899308865191,2044.4262656818678,0.0,-1,0.10073014895121256,"[1019.404457, 805.724956, 868.863117, 572.715689, 1260.840888, 1489.245611, 2044.426266, 1122.816293, 1304.140388, 668.291555, 1295.163835, 1386.57857, 1318.932467, 1739.412848, 1365.105598, 1356.735075, 965.154394, 1214.919801, 1346.018436, 1513.317992, 1616.455659, 1181.88503, 976.529917, 1275.820729, 1213.764024, 1275.867723, 1105.922065, 1835.479468, 252.670191, 1291.243216]",,,,
Schwefel,LLH:Tabu,776.4854778677313,1425.4819782180386,1414.0250866516337,319.2836386790936,2259.350132109787,0.0,-1,0.12047523657480876,"[1747.732171, 1224.441185, 1754.038921, 1673.51232, 950.843713, 1395.670032, 776.485478, 1762.345361, 1078.638311, 1317.832195, 1366.588332, 1810.496079, 1378.465264, 1594.926718, 1130.784903, 1148.810648, 1656.834583, 2259.350132, 1726.426526, 1556.820099, 1512.387627, 1178.988466, 1578.230481, 1054.622895, 1041.026943, 1219.454677, 1096.977318, 1432.380141, 1634.712239, 1704.635588]",,,,
Schwefel,LLH:VNS,119.84462455320272,515.9575586417631,475.9898420162749,186.13389955056397,1048.391286588745,0.0,-1,0.151720396677653,"[594.174906, 356.763633, 411.12063, 119.844625, 455.875852, 836.707998, 465.946093, 357.975863, 276.836291, 475.938766, 476.631696, 593.370427, 1048.391287, 577.537422, 573.730911, 594.450406, 475.321212, 593.911151, 455.468953, 356.139808, 475.986166, 832.490678, 712.421505, 355.599679, 475.993518, 239.251098, 474.186316, 744.254977, 476.656794, 595.748101]",,,,
Schwefel,LLH:LNS,293.71320187514584,529.935204034007,552.6737841430386,131.12388119269906,815.4201062439474,0.0,-1,0.24836672941843668,"[478.917574, 341.443929, 668.780534, 635.29716, 432.294005, 552.179452, 546.422182, 601.321019, 566.26145, 562.042377, 627.821163, 703.888591, 439.270854, 304.030394, 522.760598, 302.407163, 580.384746, 477.221384, 670.488807, 577.317671, 553.168116, 548.215455, 553.787605, 582.34419, 365.714093, 293.713202, 449.671032, 382.025835, 763.445433, 815.420106]",,,,
Schwefel,LLH:DE/rand/1,476.78745748208667,966.4345976528732,936.4381927872951,281.54753993770174,1561.83605336771,0.0,-1,0.2300728480021159,"[1055.904839, 868.175789, 1169.197525, 976.295148, 714.529122, 1428.845313, 1176.853675, 1075.624326, 783.263744, 595.225792, 798.820798, 547.183112, 1105.972058, 1561.836053, 832.302631, 855.499133, 832.685057, 1200.932769, 960.619301, 1095.816852, 476.787457, 1548.800707, 912.257085, 838.579458, 1060.935598, 870.501822, 652.74409, 1077.623987, 1400.864339, 518.360347]",,,,
Schwefel,LLH:DE/best/1,690.8931602980792,1337.8475404796554,1352.2169785544581,330.8849807207633,2083.30114956025,0.0,-1,0.24588614304860432,"[1342.347633, 749.651403, 929.286737, 1291.982113, 1442.738631, 1642.983765, 1106.988017, 1264.91237, 690.89316, 1424.315889, 1529.377169, 1541.281214, 751.705595, 1486.558298, 986.999722, 1362.086324, 1720.511772, 1283.150901, 1903.976589, 1675.62202, 1223.873702, 1302.965519, 1287.635859, 1758.498922, 1465.304239, 848.91652, 1365.083233, 1445.567239, 1226.91051, 2083.30115]",,,,
Schwefel,LLH:PSO,2379.2996754517253,3126.088054156251,3132.3510358427848,350.6365486416298,3863.492620468028,0.0,-1,0.1247124989827474,"[2955.297284, 2858.342688, 3086.220373, 2977.845444, 2442.622249, 3648.797117, 2496.976321, 3241.623633, 3286.959974, 3725.234892, 3129.293778, 3288.447314, 3206.745046, 3220.810078, 3078.511696, 3118.720871, 3135.244268, 3096.330493, 3176.283998, 2834.742771, 3497.898744, 3129.457804, 2892.899521, 2575.406985, 3863.49262, 3270.521219, 2379.299675, 3298.675024, 3264.265131, 3605.674613]",,,,
Schwefel,LLH:perturb-V,1880.4861520440609,2839.2167861900507,2860.7641271590355,426.125784311685,3722.3046779699025,0.0,-1,0.08198005358378092,"[2478.325172, 2709.487475, 2691.285176, 2259.826644, 2417.343159, 3398.924677, 1983.004889, 2938.872486, 2875.543216, 3722.304678, 2722.771236, 2917.043762, 3197.173146, 2777.967198, 3078.477023, 3112.044929, 2974.414571, 3095.919629, 2845.985038, 2597.54486, 2877.255887, 2828.328668, 2739.005807, 2158.760643, 3623.375144, 3027.950712, 1880.486152, 3194.970001, 2664.877754, 3387.233855]",,,,
Schwefel,LLH:perturb-w,2244.172994137833,2837.0012649375435,2858.440931850694,347.5326395024296,3640.551590305067,0.0,-1,0.08228031794230144,"[2688.12392, 2762.252685, 2632.234444, 2561.648172, 2422.277856, 3048.590364, 2289.889996, 3056.528632, 3105.718634, 3640.55159, 3074.791843, 2819.337368, 2899.102206, 3055.076622, 2244.172994, 3076.812369, 2648.517481, 2568.377257, 3086.943946, 2811.113609, 3293.059074, 2897.544495, 2474.02779, 2353.684456, 3612.28384, 2975.630107, 2328.340513, 2966.716094, 2728.20455, 2988.48504]",,,,
Schwefel,LLH:perturb-share,2011.0182304390287,2870.8479222436017,2931.369937478856,342.02116445784003,3505.42432858377,0.0,-1,0.07694635391235352,"[2702.367244, 2562.707664, 2977.053304, 2971.42429, 2365.219014, 3061.104526, 2369.782207, 2806.658024, 3253.473313, 2932.74336, 2948.968714, 2893.536064, 2983.982715, 2806.745087, 2886.845761, 2968.373468, 2825.723328, 2929.996515, 3175.76182, 2271.39706, 3297.082197, 3088.715915, 2853.518315, 2219.263706, 3505.424329, 3034.481076, 2011.01823, 2880.830432, 3140.826481, 3400.413508]",,,,
Schwefel,LLH:swap-hybrid,1614.7934672756269,2761.7499446683373,2809.102745118712,372.67015879266927,3480.494806375503,0.0,-1,0.07849798997243246,"[2909.162687, 2520.24983, 2540.881614, 2856.915075, 1614.793467, 3409.10431, 2108.427441, 2679.207616, 2814.20149, 3392.213885, 2418.731059, 2769.135533, 2894.882395, 2758.641465, 2983.851076, 2546.30983, 2942.540588, 2687.622587, 2940.127573, 2804.004, 3065.846262, 2922.969454, 2751.968953, 2293.960158, 3025.80425, 2867.656072, 2357.727489, 2576.357422, 2918.709952, 3480.494806]",,,,
